adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,tipo,origin_country_x,original_name,first_air_date,name,media_type,gender,known_for_department,profile_path,titulo_unico,ano_lancamento,tamanho_sinopse,popularidade_log,nota_ponderada,vote_count_log,popularidade_categoria,generos_nomes,runtime,budget,revenue,production_countries,origin_country_y,duracao_min,pais_codigo,pais_nome,lucro,lucro_log
False,/cvlLBcQWpO9X21jDHhgPJnE2aVq.jpg,"[80, 18, 9648]",1431,en,,"Um dedicado grupo de investigadores forenses em um laboratório criminal de Las Vegas se empenha para resolver crimes quase sempre macabros. Trabalhando no turno da noite está o supervisor D.B. Russell, um verdadeiro Sherlock Holmes que devora livros de mistério e assassinatos. Os integrantes da equipe de Russell incluem Catherine Willows, Nick Stokes, Sara Sidle, Greg Sanders e Morgan Brody. O time trabalha de perto com o capitão Jim Brass, um detetive experiente. Entre os chefes anteriores do grupo estão Gus Grissom e o Dr. Raymond Langston.",71.482,/1OOXYxrLLupCiUP78fDVGwaq0As.jpg,,,,7.6,1325,Série (Popular),['US'],CSI: Crime Scene Investigation,2000-10-06,CSI: Investigação Criminal,,,,,CSI: Investigação Criminal,2000,87,4.283338255173006,0.26307539578870365,7.189922170745808,Alta,"['Crime', 'Drama', 'Mistério']",,0.0,0.0,,,,,,0.0,0.0
False,/nO7EzksrBzlNpAg5rgv8HzaBIkx.jpg,[35],1421,en,,"Você consegue acreditar que todos eles são parentes? Nem eles! Modern Family nos traz uma divertida e inovadora visão do que significa criar uma família nesta época doida em que vivemos. Relacionamentos multiculturais, adoção e casamento de pessoas do mesmo sexo são apenas alguns dos assuntos atuais abordados por esta série que os analisa de modo divertido e sensível. Não importa o tamanho ou a formação, a família sempre vem no primeiro neste hilário modo de olhar ""moderno"" que foca a vida, o amor e as gargalhadas.",63.714,/gGOZeGx3ggP5O9qvswRPN7PRVWn.jpg,,,,7.9,3125,Série (Popular),['US'],Modern Family,2009-09-23,Família Moderna,,,,,Família Moderna,2009,87,4.169977561406937,0.644952714352892,8.047509510981422,Alta,['Comédia'],,0.0,0.0,,,,,,0.0,0.0
False,/yOyzlRw54oYaGvhUBdPr7TFwtrX.jpg,"[10765, 10759]",4629,en,,"Uma equipe de exploradores composta de soldados e cientistas viajam através do Stargate, um portal que dá acesso a outros planetas. Eles usam a passagem para explorar novos mundos e proteger a Terra contra forças inimigas.",80.4776,/dQjmI7XxI47v8IM2MUysHG0LuU2.jpg,,,,8.3,1709,Série (Popular),"['CA', 'US']",Stargate SG-1,1997-07-27,Stargate SG-1,,,,,Stargate SG-1,1997,36,4.400328135843794,0.3705705627253253,7.444248649496705,Alta,"['Sci-Fi & Fantasy', 'Action & Adventure']",,0.0,0.0,,,,,,0.0,0.0
False,/qLMfcvdCcCGD2BNLH8b6ZCBuO7D.jpg,"[10763, 35]",2224,en,,"The Daily Show é um programa estadunidense de notícias que satiriza sobretudo a política norte-americana. O programa começou em 1996 e era originalmente apresentado por Craig Killborn. Jon Stewart, que substituiu Killborn em 1999, apresentou o programa até agosto de 2015. Em setembro do mesmo ano o show foi assumido por Trevor Noah.",70.9368,/ixcfyK7it6FjRM36Te4OdblAq4X.jpg,,,,6.4,609,Série (Popular),['US'],The Daily Show,1996-07-22,The Daily Show com Trevor Noah,,,,,The Daily Show com Trevor Noah,1996,53,4.275787955765774,0.1018235017503527,6.413458957167357,Alta,"['News', 'Comédia']",,0.0,0.0,,,,,,0.0,0.0
False,/q3pCsNvJ7CmdJUz2sJEEUY3pOPC.jpg,"[80, 18, 9648]",5920,en,,"Patrick Jane é famoso por sua habilidade de alta percepção de tudo que está ao seu redor. Ele já quase foi uma celebridade, alegando ser médium vidente, mas agora admite que fingia ter poderes paranormais. Com sua grande habilidade de observação, Patrick trabalha como consultor independente para as autoridades da Califórnia, resolvendo um número considerável de crimes complicados.",70.6546,/d1ZcT5tHzUeQ7zgYecOVoWxH9FL.jpg,,,,8.358,4067,Série (Popular),['US'],The Mentalist,2008-09-23,O Mentalista,,,,,O Mentalista,2008,58,4.271857353190358,0.8880293118762737,8.31090675716845,Alta,"['Crime', 'Drama', 'Mistério']",,0.0,0.0,,,,,,0.0,0.0
False,/qFfWFwfaEHzDLWLuttWiYq7Poy2.jpg,[10767],2261,en,,,72.0458,/uSvET5YUvHNDIeoCpErrbSmasFb.jpg,,,,7.466,87,Série (Popular),['US'],The Tonight Show Starring Johnny Carson,1962-10-01,The Tonight Show Starring Johnny Carson,,,,,The Tonight Show Starring Johnny Carson,1962,0,4.2910866416772855,0.01696906839437797,4.477336814478207,Alta,['Talk'],,0.0,0.0,,,,,,0.0,0.0
False,/dkhjP3GK44gkxmKzrgYzHs8hbtf.jpg,[18],250670,de,,"Quando Ruby testemunha, sem querer, um segredo explosivo na escola particular de Maxton Hall, o arrogante e milionário herdeiro James Beaufort tem que lidar, para seu desgosto, com a perspicaz estudante bolsista, e está determinado a silenciar Ruby. A apaixonada troca de insultos entre eles surpreendentemente acende uma faísca...",68.5808,/kI6BaSBXgHQ3naB4vwvB8eK6JtK.jpg,,,,8.35,582,Série (Popular),['DE'],Maxton Hall - Die Welt zwischen uns,2024-05-09,Maxton Hall - O mundo entre nós,,,,,Maxton Hall - O mundo entre nós,2024,49,4.242488667214468,0.12695804378494174,6.368187186350492,Alta,['Drama'],,0.0,0.0,,,,,,0.0,0.0
False,/vDqCoaMU5FUAuUs0EvL4OAUCxJk.jpg,"[10751, 18]",210865,tr,,"Halis Korhan é o dono de um grande império de joias e o chefe da família Korhan. Embora seu filho Orhan e seu neto mais velho Fuat administrem a maior parte dos negócios, ele ainda toma as decisões mais importantes da empresa. Enquanto isso, seu neto mais novo Ferit é o oposto de seu irmão Fuat. O jovem é um solteiro muito irresponsável que acabou de voltar do exterior, onde foi estudar. Halis não aguenta mais a imprudência de Ferit e ele pede sua nora viúva Ifakat para encontrar uma esposa para seu neto.",73.0042,/1nJA6ARS2UCZi3iyP0JnVUPPf2n.jpg,,,,8.3,87,Série (Popular),['TR'],Yalı Çapkını,2022-09-23,O Canto do Pássaro,,,,,O Canto do Pássaro,2022,94,4.304121848350323,0.018864621976069806,4.477336814478207,Alta,"['Família', 'Drama']",,0.0,0.0,,,,,,0.0,0.0
False,/or0E36KfzJYZwqXeiCfm1JgepKF.jpg,[18],37680,en,,"Mesmo sem se formar e sem licença para advogar, um jovem brilhante impressiona um importante advogado e consegue uma cobiçada posição em sua firma.",71.0044,/sKJyTpR5UdoCs8LzRHMeCPpOj48.jpg,,,,8.223,5443,Série (Popular),['US'],Suits,2011-06-23,Homens de Terno,,,,,Homens de Terno,2011,24,4.276727228259959,1.1692823292753018,8.602269363771356,Alta,['Drama'],,0.0,0.0,,,,,,0.0,0.0
False,/opxjwbFSadDgVmZtrLTlWJsUxrB.jpg,[18],283123,tr,,,71.4182,/eeFYLgiRFaG3bKx1qLyC7YOdHJz.jpg,,,,7.238,21,Série (Popular),['TR'],Eşref Rüya,2025-03-19,Eşref Rüya,,,,,Eşref Rüya,2025,0,4.282457649016177,0.003970897121061707,3.091042453358316,Alta,['Drama'],,0.0,0.0,,,,,,0.0,0.0
False,/4AXxajuAz9tHAOe6h5zDg8z1X2s.jpg,"[80, 18]",1911,en,,"A Dra. Temperance Brennan é uma antropóloga forense altamente qualificada que trabalha no Instituto Jeffersonian e escreve romances. Ela possui um talento impressionante para enxergar pistas em ossos de vítimas, e por isso a polícia a chama para ajudar em investigações quando os restos mortais estão tão decompostos, queimados ou destruídos que métodos de identificação padrão são inúteis. Temperance frequentemente trabalha em parceria com o agente especial Seeley Booth, ex-atirador de elite do exército que não confia na ciência ou em cientistas para resolver crimes, mas desenvolveu um respeito pessoal e profissional por Temperance.",72.6835,/rElaRnNez2dXBCMv1THHdVcroFY.jpg,,,,8.2,3350,Série (Popular),['US'],Bones,2005-09-13,Bones,,,,,Bones,2005,94,4.299778893533274,0.7176446000313496,8.11701408773731,Alta,"['Crime', 'Drama']",,0.0,0.0,,,,,,0.0,0.0
False,/rAOjnEFTuNysY7bot8zonhImGMh.jpg,"[10759, 18, 10765]",1402,en,,"Nos Estados Unidos pós-apocalíptico, um pequeno grupo de sobreviventes segue viajando à procura de uma nova casa longe dos mortos-vivos. O desespero por segurança e suprimentos os coloca constantemente à beira da sanidade.",69.0091,/9lb02gTh4LLB17yAEXFd4C3R4JP.jpg,,,,8.092,17327,Série (Popular),['US'],The Walking Dead,2010-10-31,The Walking Dead,,,,,The Walking Dead,2010,33,4.248625233600091,3.66294174199279,9.760078969240771,Alta,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']",,0.0,0.0,,,,,,0.0,0.0
False,/s0w8JbuNNxL1YgaHeDWih12C3jG.jpg,"[16, 35, 10759, 10765]",63926,ja,,"O super-herói mais forte do mundo pode matar qualquer um com um só golpe. Mas, com uma vida sem desafios, ele sofre com o tédio e a depressão.",68.1555,/a8BknzvFVK5EZ83rKg1a83iwaj0.jpg,,,,8.4,3910,Série (Popular),['JP'],ワンパンマン,2015-10-05,One-Punch Man,,,,,One-Punch Man,2015,28,4.236357592185738,0.8580385600083599,8.271548374755515,Alta,"['Animação', 'Comédia', 'Action & Adventure', 'Sci-Fi & Fantasy']",,0.0,0.0,,,,,,0.0,0.0
